OccurenceID,EventDate,scientificName,vernacularName,individualCount,DecimalLatitude,DecimalLongitude,app_used,collectionID,occurenceStatus,basisOfRecord,scientificNameID,footprintWKT,geom,in_ocean
11685,2015-01-29 23:01:17+00:00,Eschrichtius robustus,Gray Whale,1,36.60902275,-121.8914753,whale_alert,2550,,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-121.8914753 36.60902275),,1
11686,2015-01-29 23:04:11+00:00,Eschrichtius robustus,Gray Whale,1,36.60906518,-121.891553,whale_alert,2551,,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-121.891553 36.60906518),,1
11688,2015-01-30 18:04:32+00:00,Eschrichtius robustus,Gray Whale,1,33.2091656,-117.4478184,whale_alert,2558,,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-117.4478184 33.2091656),,1
11693,2015-01-30 20:26:42+00:00,Eschrichtius robustus,Gray Whale,1,34.128776,-119.302442,spotter_pro,2561,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-119.302442 34.128776),,1
11694,2015-01-30 20:46:58+00:00,Eschrichtius robustus,Gray Whale,1,34.235233,-119.28099,spotter_pro,2561,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-119.28099 34.235233),,1
11690,2015-01-30 20:50:54+00:00,Eschrichtius robustus,Gray Whale,1,33.65056159,-118.2443877,whale_alert,2560,,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-118.2443877 33.65056159),,1
11706,2015-01-30 23:41:39+00:00,Eschrichtius robustus,Gray Whale,1,33.979713,-119.471614,spotter_pro,2562,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-119.471614 33.979713),,1
11707,2015-01-31 00:20:00+00:00,Eschrichtius robustus,Gray Whale,1,34.158454,-119.392039,spotter_pro,2562,Possible,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-119.392039 34.158454),,1
11718,2015-02-02 22:45:10+00:00,Eschrichtius robustus,Gray Whale,1,34.14197,-119.383218,spotter_pro,2573,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-119.383218 34.14197),,1
11724,2015-02-03 20:21:06+00:00,Eschrichtius robustus,Gray Whale,1,33.63970786,-118.2527531,whale_alert,2577,,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-118.2527531 33.63970786),,1
11726,2015-02-03 20:34:34+00:00,Eschrichtius robustus,Gray Whale,1,33.63695361,-118.2416741,whale_alert,2579,,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-118.2416741 33.63695361),,1
11743,2015-02-04 19:43:59+00:00,Megaptera novaeangliae,Humpback,1,43.36242589,-69.0026379,whale_alert,2587,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-69.00263790000001 43.36242589),,1
11744,2015-02-04 20:04:30+00:00,Eschrichtius robustus,Gray Whale,1,34.32049942,-120,whale_alert,2588,,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-120 34.32049942),,1
11749,2015-02-04 22:47:17+00:00,Eschrichtius robustus,Gray Whale,1,34.142603,-119.3778,spotter_pro,2591,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-119.3778 34.142603),,1
11754,2015-02-04 23:29:16+00:00,Eschrichtius robustus,Gray Whale,1,34.081639,-119.353912,spotter_pro,2591,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-119.353912 34.081639),,1
11758,2015-02-05 21:51:46+00:00,Eschrichtius robustus,Gray Whale,1,33.64882609,-118.2629811,whale_alert,2593,,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-118.2629811 33.64882609),,1
11784,2015-02-08 18:45:06+00:00,Balaenoptera physalus,Fin Whale,1,34.098091,-119.446691,spotter_pro,2604,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137091,POINT (-119.446691 34.098091),,1
11781,2015-02-08 18:48:37+00:00,Megaptera novaeangliae,Humpback Whale,1,34.098862,-119.449873,spotter_pro,2604,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.449873 34.098862),,1
11779,2015-02-08 19:11:26+00:00,Balaenoptera musculus,Blue Whale,1,34.097273,-119.461692,spotter_pro,2604,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137090,POINT (-119.461692 34.097273),,1
11769,2015-02-08 19:47:27+00:00,Eschrichtius robustus,Gray Whale,1,32.58317745,-117.2302761,whale_alert,2600,,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-117.2302761 32.58317745),,1
11783,2015-02-08 20:14:31+00:00,Eschrichtius robustus,Gray Whale,1,34.105944,-119.282832,spotter_pro,2604,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-119.282832 34.105944),,1
11772,2015-02-08 21:19:32+00:00,Eschrichtius robustus,Gray Whale,1,34.152489,-119.229053,spotter_pro,2602,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-119.229053 34.152489),,1
11771,2015-02-08 21:31:33+00:00,Eschrichtius robustus,Gray Whale,1,34.133191,-119.238163,spotter_pro,2602,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-119.238163 34.133191),,1
11776,2015-02-08 22:24:22+00:00,Eschrichtius robustus,Gray Whale,1,34.104908,-119.326464,spotter_pro,2603,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-119.326464 34.104908),,1
11777,2015-02-08 22:29:25+00:00,Eschrichtius robustus,Gray Whale,1,34.103852,-119.32636,spotter_pro,2603,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-119.32636 34.103852),,1
11774,2015-02-08 22:57:37+00:00,Megaptera novaeangliae,Humpback Whale,1,34.026286,-119.286623,spotter_pro,2602,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.286623 34.026286),,1
11775,2015-02-08 23:07:48+00:00,Megaptera novaeangliae,Humpback Whale,1,34.103852,-119.32636,spotter_pro,2603,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.32636 34.103852),,1
11833,2015-02-13 17:54:48+00:00,Eschrichtius robustus,Gray Whale,1,34.232688,-119.290911,spotter_pro,2624,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-119.290911 34.232688),,1
11924,2015-02-14 06:57:27+00:00,Megaptera novaeangliae,Humpback,1,41.809,-70.2344,whale_alert,2654,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-70.23439999999999 41.809),,1
11875,2015-02-16 19:56:44+00:00,Eschrichtius robustus,Gray Whale,1,33.68817077,-118.2183243,whale_alert,2636,,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-118.2183243 33.68817077),,1
11878,2015-02-16 23:08:44+00:00,Eschrichtius robustus,Gray Whale,1,34.055404,-119.265761,spotter_pro,2638,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-119.265761 34.055404),,1
11876,2015-02-17 00:05:18+00:00,Eschrichtius robustus,Gray Whale,1,33.68905555,-118.1463753,whale_alert,2637,,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-118.1463753 33.68905555),,1
11926,2015-02-20 19:03:13+00:00,Eschrichtius robustus,Gray Whale,1,32.75269685,-117.2778089,whale_alert,2656,,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-117.2778089 32.75269685),,1
12182,2015-02-20 23:03:01+00:00,Eschrichtius robustus,Gray Whale,1,34.02547981,-120.4570994,whale_alert,2715,,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-120.4570994 34.02547981),,1
12300,2015-02-20 23:03:01+00:00,Eschrichtius robustus,Gray Whale,1,34.02547981,-120.4570994,whale_alert,2751,,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-120.4570994 34.02547981),,1
12302,2015-02-20 23:03:01+00:00,Eschrichtius robustus,Gray Whale,1,34.02547981,-120.4570994,whale_alert,2753,,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-120.4570994 34.02547981),,1
11928,2015-02-20 23:18:49+00:00,Eschrichtius robustus,Gray Whale,1,33.95927777,-120.4100585,whale_alert,2658,,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-120.4100585 33.95927777),,1
12067,2015-02-22 16:39:46+00:00,Phocoena phocoena,Harbor Porpoise,1,37.818651,-122.495436,spotter_pro,2674,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.495436 37.818651),,1
12065,2015-02-22 19:10:36+00:00,Eschrichtius robustus,Gray Whale,1,37.703221,-122.979531,spotter_pro,2674,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-122.979531 37.703221),,1
12070,2015-02-22 19:20:22+00:00,Eschrichtius robustus,Gray Whale,1,37.697129,-122.987972,spotter_pro,2674,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-122.987972 37.697129),,1
12107,2015-02-24 15:31:22+00:00,Megaptera novaeangliae,Humpback,1,40.43841981,-124.4139371,whale_alert,2685,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-124.4139371 40.43841981),,1
12118,2015-02-24 23:20:04+00:00,Orcinus orca,Killer Whale (Orca),1,41.80897946,-70.234407,whale_alert,2687,,HumanObservation,urn:lsid:marinespecies.org:taxname:137102,POINT (-70.23440699999999 41.80897946),,1
12146,2015-02-25 18:10:19+00:00,Eschrichtius robustus,Gray Whale,1,34.117064,-119.346685,spotter_pro,2694,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-119.346685 34.117064),,1
12179,2015-02-28 01:50:26+00:00,Eubalaena,Right Whale,1,26.16090012,-67,whale_alert,2712,,HumanObservation,urn:lsid:marinespecies.org:taxname:159022,POINT (-67 26.16090012),,1
12226,2015-03-01 01:42:47+00:00,Grampus griseus,Risso's Dolphin,1,41.80897946,-70.234407,whale_alert,2735,,HumanObservation,urn:lsid:marinespecies.org:taxname:137098,POINT (-70.23440699999999 41.80897946),,1
12239,2015-03-01 01:42:47+00:00,Grampus griseus,Risso's Dolphin,1,41.80897946,-70.234407,whale_alert,2738,,HumanObservation,urn:lsid:marinespecies.org:taxname:137098,POINT (-70.23440699999999 41.80897946),,1
12225,2015-03-02 19:13:38+00:00,Eubalaena,Right Whale,1,41.80897946,-70.234407,whale_alert,2734,,HumanObservation,urn:lsid:marinespecies.org:taxname:159022,POINT (-70.23440699999999 41.80897946),,1
12260,2015-03-04 19:00:28+00:00,Eschrichtius robustus,Gray Whale,1,34.225349,-119.508365,spotter_pro,2744,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-119.508365 34.225349),,1
12262,2015-03-04 19:30:37+00:00,Balaenoptera acutorostrata,Minke Whale,1,34.310668,-119.588502,spotter_pro,2744,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-119.588502 34.310668),,1
12265,2015-03-04 19:55:09+00:00,Eschrichtius robustus,Gray Whale,1,34.31151,-119.562066,spotter_pro,2744,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-119.562066 34.31151),,1
12690,2015-03-04 22:20:02+00:00,Megaptera novaeangliae,Humpback Whale,1,34.284184,-119.472723,spotter_pro,2900,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.472723 34.284184),,1
12691,2015-03-04 22:37:16+00:00,Megaptera novaeangliae,Humpback Whale,1,34.294504,-119.497239,spotter_pro,2900,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.497239 34.294504),,1
12695,2015-03-04 23:24:48+00:00,Eschrichtius robustus,Gray Whale,1,34.310836,-119.5701,spotter_pro,2900,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-119.5701 34.310836),,1
12310,2015-03-06 22:59:53+00:00,Megaptera novaeangliae,Humpback Whale,1,34.258507,-119.46856,spotter_pro,2756,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.46856 34.258507),,1
12348,2015-03-08 16:36:32+00:00,Eschrichtius robustus,Gray Whale,1,34.130665,-119.247833,spotter_pro,2773,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-119.247833 34.130665),,1
12346,2015-03-08 16:38:58+00:00,Megaptera novaeangliae,Humpback Whale,1,34.12697,-119.250394,spotter_pro,2773,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.250394 34.12697),,1
12357,2015-03-08 17:57:52+00:00,Eschrichtius robustus,Gray Whale,1,34.385015,-119.544478,spotter_pro,2775,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-119.544478 34.385015),,1
12347,2015-03-08 18:41:32+00:00,Eschrichtius robustus,Gray Whale,1,34.143891,-119.248828,spotter_pro,2773,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-119.248828 34.143891),,1
12349,2015-03-08 18:47:05+00:00,Eschrichtius robustus,Gray Whale,1,34.150104,-119.233608,spotter_pro,2773,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-119.233608 34.150104),,1
12360,2015-03-08 20:09:12+00:00,Eschrichtius robustus,Gray Whale,1,34.391725,-119.842819,spotter_pro,2776,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-119.842819 34.391725),,1
12352,2015-03-08 21:04:10+00:00,Megaptera novaeangliae,Humpback Whale,1,34.13898,-119.292925,spotter_pro,2774,Uncertain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.292925 34.13898),,1
12350,2015-03-08 21:49:07+00:00,Eschrichtius robustus,Gray Whale,1,34.122607,-119.252356,spotter_pro,2774,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-119.252356 34.122607),,1
12466,2015-03-09 16:27:10+00:00,Eschrichtius robustus,Gray Whale,1,34.148309,-119.242967,spotter_pro,2810,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-119.242967 34.148309),,1
12467,2015-03-09 18:16:38+00:00,Eschrichtius robustus,Gray Whale,1,34.16452,-119.303553,spotter_pro,2810,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-119.303553 34.16452),,1
12495,2015-03-10 16:51:21+00:00,Eschrichtius robustus,Gray Whale,1,34.401334,-119.758421,spotter_pro,2821,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-119.758421 34.401334),,1
12494,2015-03-10 19:50:36+00:00,Eschrichtius robustus,Gray Whale,1,34.390262,-119.79088,spotter_pro,2821,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-119.79088 34.390262),,1
12498,2015-03-10 20:27:14+00:00,Eschrichtius robustus,Gray Whale,1,34.394461,-119.793834,spotter_pro,2821,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-119.793834 34.394461),,1
12684,2015-03-12 17:02:36+00:00,Eschrichtius robustus,Gray Whale,1,34.132347,-119.237741,spotter_pro,2899,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-119.237741 34.132347),,1
12767,2015-03-14 19:32:36+00:00,Eschrichtius robustus,Gray Whale,1,34.165553,-119.350647,spotter_pro,2939,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-119.350647 34.165553),,1
12677,2015-03-15 16:56:05+00:00,Balaenoptera acutorostrata,Bottlenose Dolphin,1,34.227257,-119.267632,spotter_pro,2897,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-119.267632 34.227257),,1
12676,2015-03-15 17:33:48+00:00,Eschrichtius robustus,Gray Whale,1,34.131282,-119.329448,spotter_pro,2897,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-119.329448 34.131282),,1
12680,2015-03-15 21:37:40+00:00,Eschrichtius robustus,Gray Whale,1,34.139926,-119.347793,spotter_pro,2898,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-119.347793 34.139926),,1
12660,2015-03-16 18:11:33+00:00,Eschrichtius robustus,Gray Whale,1,34.128644,-119.334575,spotter_pro,2887,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-119.334575 34.128644),,1
12658,2015-03-16 19:42:25+00:00,Balaenoptera musculus,Blue Whale,1,34.113458,-119.265898,spotter_pro,2887,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137090,POINT (-119.265898 34.113458),,1
12653,2015-03-16 21:14:02+00:00,Eschrichtius robustus,Gray Whale,1,33.66899101,-118.2398214,whale_alert,2885,,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-118.2398214 33.66899101),,1
13019,2015-03-19 14:31:27+00:00,Eubalaena,Right Whale,1,41.49177002,-70.69709943,whale_alert,3041,,HumanObservation,urn:lsid:marinespecies.org:taxname:159022,POINT (-70.69709942999999 41.49177002),,1
13020,2015-03-19 14:34:00+00:00,Eubalaena,Right Whale,1,42.1603,-69.8249,whale_alert,3042,,HumanObservation,urn:lsid:marinespecies.org:taxname:159022,POINT (-69.8249 42.1603),,1
12727,2015-03-19 17:56:27+00:00,Balaenoptera acutorostrata,Minke Whale,1,34.287019,-119.482353,spotter_pro,2913,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-119.482353 34.287019),,1
12711,2015-03-19 19:53:11+00:00,Eschrichtius robustus,Gray Whale,1,33.71387122,-118.3400648,whale_alert,2911,,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-118.3400648 33.71387122),,1
12728,2015-03-19 20:19:08+00:00,Eschrichtius robustus,Gray Whale,1,33.69439466,-118.2816139,whale_alert,2914,,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-118.2816139 33.69439466),,1
12912,2015-03-19 23:10:24+00:00,Eschrichtius robustus,Gray Whale,1,34.363671,-119.488902,spotter_pro,2995,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-119.488902 34.363671),,1
12914,2015-03-19 23:16:33+00:00,Eschrichtius robustus,Gray Whale,1,34.347487,-119.459275,spotter_pro,2995,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-119.459275 34.347487),,1
12910,2015-03-19 23:44:16+00:00,Eschrichtius robustus,Gray Whale,1,34.271701,-119.323225,spotter_pro,2995,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-119.323225 34.271701),,1
12921,2015-03-21 21:08:28+00:00,Eschrichtius robustus,Gray Whale,1,34.161893,-119.307565,spotter_pro,2997,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-119.307565 34.161893),,1
12838,2015-03-22 15:41:38+00:00,Phocoena phocoena,Harbor Porpoise,1,37.805952,-122.523669,spotter_pro,2968,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.523669 37.805952),,1
12841,2015-03-22 19:02:46+00:00,Megaptera novaeangliae,Humpback Whale,1,34.28713,-119.488094,spotter_pro,2969,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.488094 34.28713),,1
12815,2015-03-22 20:39:10+00:00,Eschrichtius robustus,Gray Whale,1,33.73254584,-118.3793949,whale_alert,2961,,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-118.3793949 33.73254584),,1
12819,2015-03-22 21:07:30+00:00,Eschrichtius robustus,Gray Whale,1,33.7399376,-118.4220344,whale_alert,2965,,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-118.4220344 33.7399376),,1
12927,2015-03-25 17:54:31+00:00,Balaenoptera acutorostrata,Minke Whale,1,34.286707,-119.505419,spotter_pro,2998,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-119.505419 34.286707),,1
12924,2015-03-25 18:05:24+00:00,Megaptera novaeangliae,Humpback Whale,1,34.295045,-119.51002,spotter_pro,2998,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.51002 34.295045),,1
12928,2015-03-25 18:54:58+00:00,Megaptera novaeangliae,Humpback Whale,1,34.329918,-119.52879,spotter_pro,2998,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.52879 34.329918),,1
12925,2015-03-25 19:31:32+00:00,Eschrichtius robustus,Gray Whale,1,34.325262,-119.44381,spotter_pro,2998,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-119.44381 34.325262),,1
12909,2015-03-27 19:55:53+00:00,Eschrichtius robustus,Gray Whale,1,34.384816,-119.673819,spotter_pro,2989,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-119.673819 34.384816),,1
12938,2015-03-28 17:43:07+00:00,Eschrichtius robustus,Gray Whale,1,34.39125,-119.732848,spotter_pro,3000,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-119.732848 34.39125),,1
12954,2015-03-28 18:42:24+00:00,Megaptera novaeangliae,Humpback Whale,1,34.313603,-119.525997,spotter_pro,3009,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.525997 34.313603),,1
12994,2015-03-28 22:17:18+00:00,Eschrichtius robustus,Gray Whale,1,34.385375,-119.68505,spotter_pro,3029,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-119.68505 34.385375),,1
12993,2015-03-29 00:01:29+00:00,Balaenoptera acutorostrata,Bottlenose Dolphin,1,34.392458,-119.701612,spotter_pro,3029,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-119.701612 34.392458),,1
12957,2015-03-29 16:38:52+00:00,Eschrichtius robustus,Gray Whale,1,37.799412,-122.737759,spotter_pro,3011,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-122.737759 37.799412),,1
12961,2015-03-29 20:30:30+00:00,Phocoena phocoena,Harbor Porpoise,1,37.775453,-122.594281,spotter_pro,3011,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.594281 37.775453),,1
12985,2015-03-30 22:07:06+00:00,Balaenoptera physalus,Fin Whale,1,34.000166,-119.302946,spotter_pro,3025,Possible,HumanObservation,urn:lsid:marinespecies.org:taxname:137091,POINT (-119.302946 34.000166),,1
12986,2015-03-30 22:12:41+00:00,Balaenoptera physalus,Fin Whale,1,33.999267,-119.311025,spotter_pro,3025,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137091,POINT (-119.311025 33.999267),,1
12987,2015-03-30 22:41:36+00:00,Balaenoptera physalus,Fin Whale,1,33.98883,-119.332472,spotter_pro,3025,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137091,POINT (-119.332472 33.98883),,1
13005,2015-03-31 16:43:50+00:00,Eschrichtius robustus,Gray Whale,1,34.402853,-119.778939,spotter_pro,3033,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-119.778939 34.402853),,1
13004,2015-03-31 17:27:28+00:00,Eschrichtius robustus,Gray Whale,1,34.392687,-119.852497,spotter_pro,3033,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-119.852497 34.392687),,1
13010,2015-03-31 20:23:52+00:00,Megaptera novaeangliae,Humpback Whale,1,34.298163,-119.500525,spotter_pro,3034,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.500525 34.298163),,1
13008,2015-03-31 20:47:58+00:00,Megaptera novaeangliae,Humpback Whale,1,34.306566,-119.50858,spotter_pro,3034,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.50858 34.306566),,1
13035,2015-04-04 19:45:29+00:00,Megaptera novaeangliae,Humpback Whale,1,34.165206,-119.386818,spotter_pro,3051,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.386818 34.165206),,1
13038,2015-04-04 23:53:13+00:00,Eschrichtius robustus,Gray Whale,1,34.216829,-119.271346,spotter_pro,3052,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-119.271346 34.216829),,1
13036,2015-04-04 23:59:21+00:00,Eschrichtius robustus,Gray Whale,1,34.221137,-119.277539,spotter_pro,3052,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-119.277539 34.221137),,1
13027,2015-04-05 21:06:42+00:00,Megaptera novaeangliae,Humpback Whale,1,34.332518,-119.850478,spotter_pro,3049,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.850478 34.332518),,1
13041,2015-04-06 17:30:01+00:00,Balaenoptera musculus,Blue Whale,1,36.68278472,-121.8719518,whale_alert,3054,,HumanObservation,urn:lsid:marinespecies.org:taxname:137090,POINT (-121.8719518 36.68278472),,1
13042,2015-04-06 18:25:04+00:00,Megaptera novaeangliae,Humpback,1,36.72454993,-121.875732,whale_alert,3055,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-121.875732 36.72454993),,1
13044,2015-04-06 19:34:33+00:00,Balaenoptera musculus,Blue Whale,1,36.65643771,-121.8639097,whale_alert,3057,,HumanObservation,urn:lsid:marinespecies.org:taxname:137090,POINT (-121.8639097 36.65643771),,1
13045,2015-04-07 19:14:15+00:00,Balaenoptera physalus,Fin Whale,1,33.73424169,-118.3632216,whale_alert,3059,,HumanObservation,urn:lsid:marinespecies.org:taxname:137091,POINT (-118.3632216 33.73424169),,1
13102,2015-04-11 16:47:04+00:00,Balaenoptera acutorostrata,Bottlenose Dolphin,1,34.241895,-119.270798,spotter_pro,3096,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-119.270798 34.241895),,1
13090,2015-04-11 22:15:59+00:00,Balaenoptera musculus,Blue Whale,1,34.188928,-119.46997,spotter_pro,3095,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137090,POINT (-119.46997 34.188928),,1
13096,2015-04-11 22:51:19+00:00,Megaptera novaeangliae,Humpback Whale,1,34.071388,-119.533408,spotter_pro,3095,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.533408 34.071388),,1
13095,2015-04-11 22:59:49+00:00,Megaptera novaeangliae,Humpback Whale,1,34.066574,-119.539462,spotter_pro,3095,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.539462 34.066574),,1
13108,2015-04-12 19:08:52+00:00,Eschrichtius robustus,Gray Whale,1,34.405986,-119.685233,spotter_pro,3099,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-119.685233 34.405986),,1
13105,2015-04-12 20:11:51+00:00,Lagenorhynchus obliquidens,Pacific White-Sided Dolphin,1,34.408158,-119.792709,spotter_pro,3099,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:254981,POINT (-119.792709 34.408158),,1
13106,2015-04-12 21:12:33+00:00,Megaptera novaeangliae,Humpback Whale,1,34.372881,-119.80054,spotter_pro,3099,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.80054 34.372881),,1
13116,2015-04-13 19:42:02+00:00,Eschrichtius robustus,Gray Whale,1,34.402339,-119.768762,spotter_pro,3104,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-119.768762 34.402339),,1
13120,2015-04-13 22:54:24+00:00,Eschrichtius robustus,Gray Whale,1,34.181756,-119.311404,spotter_pro,3105,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-119.311404 34.181756),,1
